local_bsz,step_time,sync_time,placement,num_nodes,num_replicas
8,0.810610443353653,0.4198220615386963,45,2,9
4,0.7751198261976242,0.3987847461700439,46,2,10
6,0.9973808228969574,0.4321321239471435,46,2,10
8,0.8256133049726486,0.403806303024292,46,2,10
4,0.8129329532384872,0.4001151084899902,47,2,11
6,1.038693651556969,0.4430585289001464,47,2,11
8,0.8530057072639465,0.4628413219451904,47,2,11
4,0.7663712501525879,0.3943736820220947,48,2,12
6,1.0511269718408585,0.4761510372161865,48,2,12
8,0.86026231944561,0.4383792991638183,48,2,12
4,0.5998230129480362,0.2269800338745117,5,1,5
6,0.7927040308713913,0.2685288162231445,5,1,5
8,0.6396151185035706,0.2511298856735229,5,1,5
4,0.7311696410179138,0.3492983665466309,55,2,10
6,0.9642643332481384,0.4403999843597411,55,2,10
8,0.7496837824583054,0.3773768081665039,55,2,10
4,0.7554295212030411,0.3803517169952393,56,2,11
6,0.9634486883878708,0.4486461067199707,56,2,11
8,0.7885482609272003,0.4128823432922364,56,2,11
4,0.7753812670707703,0.3746891822814941,57,2,12
6,0.9968923777341844,0.4291557693481446,57,2,12
8,0.8206842094659805,0.4451023139953614,57,2,12
4,0.7199475467205048,0.3553744735717773,58,2,13
6,0.9380160272121428,0.4200317459106445,58,2,13
8,0.7521762847900391,0.3721032962799072,58,2,13
4,0.6440535336732864,0.2603773746490478,6,1,6
6,0.8336195945739746,0.2982631282806397,6,1,6
8,0.6837924271821976,0.3039926290512085,6,1,6
4,0.7187368869781494,0.3471476058959961,66,2,12
6,0.9647548198699952,0.4405550727844238,66,2,12
8,0.7853417992591858,0.4053586025238037,66,2,12
4,0.7287555783987045,0.3531032600402832,67,2,13
6,0.937292903661728,0.4163918447494506,67,2,13
8,0.7955275326967239,0.4246938686370849,67,2,13
4,0.7546809166669846,0.3806446380615234,68,2,14
6,0.9695509523153304,0.4415271797180176,68,2,14
8,0.7855494618415833,0.4278489913940429,68,2,14
4,0.6535560190677643,0.2749430294036865,7,1,7
6,0.8699454069137573,0.3305968208312988,7,1,7
8,0.6989133805036545,0.3192418155670166,7,1,7
4,0.7864966541528702,0.4130376110076904,77,2,14
6,1.0088122487068176,0.4676064147949219,77,2,14
8,0.8107402920722961,0.426673412322998,77,2,14
4,0.7423986196517944,0.378743682861328,78,2,15
6,0.9682872444391252,0.4458299655914306,78,2,15
8,0.7887369394302368,0.4072536754608155,78,2,15
4,0.6778886169195175,0.2829974775314331,8,1,8
6,0.8967038094997406,0.3493249034881592,8,1,8
8,0.725580707192421,0.3396107368469238,8,1,8
4,0.788332000374794,0.4138058853149414,88,2,16
6,1.0167007446289062,0.499807783126831,88,2,16
8,0.8260007798671722,0.4452281665802002,88,2,16
