local_bsz,num_nodes,num_replicas,step_time,sync_time
4,8,48,0.23295383011645526,0.11393220914586072
6,8,48,0.24008317896471232,0.11352064044851232
8,8,48,0.24723078609335386,0.1131273300315484
11,8,48,0.2579831413466478,0.11256830896643416
12,8,48,0.2615748513171622,0.11238956016414584
4,8,52,0.24263452374842318,0.12361290277782863
6,8,52,0.24973946180724915,0.12317692329104915
8,8,52,0.2568633557090636,0.12275989964725814
11,8,52,0.26758137594029224,0.12216654356007861
12,8,52,0.27116195444008745,0.1219766632870711
4,8,56,0.2523436892795834,0.13332206830898885
6,8,56,0.2594251673781212,0.1328626288619212
8,8,56,0.26652623966891253,0.13242278360710708
11,8,56,0.2772111615788182,0.13179632919860457
12,8,56,0.28078099610965473,0.1315957049566384
4,8,60,0.26207832031041917,0.14305669933982462
6,8,60,0.2691372255642498,0.1425746870480498
8,8,60,0.2762163106250301,0.14211285456322464
11,8,60,0.2868692956511975,0.14145446327098388
12,8,60,0.29042875113972616,0.1412434599867098
4,8,64,0.27183586555516637,0.15281424458457182
6,8,64,0.27887302681448234,0.15231048829828234
8,8,64,0.2859309063837132,0.15182745032190775
11,8,64,0.2965530462501871,0.15113821386997345
12,8,64,0.3001024665921747,0.15091717543915836
4,9,9,0.14141568936049234,0.022394068389897798
6,9,9,0.14884944657084398,0.022286908054643978
8,9,9,0.15628933746831047,0.022185881406505015
11,9,9,0.1674593006397198,0.022044468259506178
12,9,9,0.17118505428676264,0.021999763133746297
4,9,13,0.15037336105405494,0.031351740083460394
6,9,13,0.15776917511444874,0.031206636598248738
8,9,13,0.16517303236628433,0.031069576304478874
11,9,13,0.17629214982574265,0.030877317445529018
12,9,13,0.18000173467573438,0.030816443522718034
4,9,17,0.15949465165806773,0.04047303068747318
6,9,17,0.16685420606935797,0.04029166755315797
8,9,17,0.1742235106665118,0.04012005460470633
11,9,17,0.1852936860437106,0.03987885366349697
12,9,17,0.18898766356705374,0.03980237241403739
4,9,21,0.16873821616589227,0.049716595195297725
6,9,21,0.17606319612357918,0.04950065760737918
8,9,21,0.1833994520721831,0.04929599601037765
11,9,21,0.1944226530838204,0.049007820703606764
12,9,21,0.19810161216199165,0.048916321008975305
4,9,25,0.1780775667574294,0.059055945786834846
6,9,25,0.1853695937621327,0.05880705524593269
8,9,25,0.19267426292576645,0.05857080686396099
11,9,25,0.20365242546293974,0.05823759308272611
12,9,25,0.20731695110791074,0.05813165995489439
4,9,29,0.18749441275659165,0.0684727917859971
6,9,29,0.19475501899447728,0.06819248047827728
8,9,29,0.20202949370443032,0.06792603764262486
11,9,29,0.21296447896137596,0.06754964658116233
12,9,29,0.21661513780050035,0.067429846647484
4,9,33,0.19697546161725912,0.07795384064666458
6,9,33,0.204206081927622,0.07764354341142199
8,9,33,0.211451674652081,0.07734821859027555
11,9,33,0.22234525069446148,0.07693041831424785
12,9,33,0.22598258427972204,0.07679729312670569
4,9,37,0.2065106855493323,0.08748906457873776
6,9,37,0.2137126576447205,0.0871501191285205
8,9,37,0.220930598920212,0.08682714285840654
11,9,37,0.2317844344417112,0.08636960206149757
12,9,37,0.2354089565341757,0.08622366538115936
4,9,41,0.21609229985388834,0.09707067888329379
6,9,41,0.22326686842987134,0.09670432991367134
8,9,41,0.2304583088845209,0.09635485282271544
11,9,41,0.24127397326648248,0.09585914088626885
12,9,41,0.24488616923150405,0.0957008780784877
4,9,45,0.22571412199389726,0.10669250102330272
6,9,45,0.23286244455867175,0.10629990604247175
8,9,45,0.24002845891186167,0.10592500285005621
11,9,45,0.2508074255454243,0.10539259316521066
12,9,45,0.2544077528840257,0.10522246173100933
4,9,49,0.23537114965611752,0.11634952868552298
6,9,49,0.2424943029646381,0.11593176444843808
8,9,49,0.24963589488608084,0.11553243882427539
11,9,49,0.26037954611139597,0.11496471373118233
12,9,49,0.26396843559222427,0.11478314443920792
4,9,53,0.24505927208981634,0.1260376511192218
6,9,53,0.2521582586046257,0.1255957200884257
8,9,53,0.259276365831943,0.12517290977013756
11,9,53,0.2699859985795209,0.12457116619930725
12,9,53,0.273563855667447,0.12437856451443066
4,9,57,0.2547750663166781,0.13575344534608358
6,9,57,0.26185082040245977,0.13528828188625977
8,9,57,0.26894631979483213,0.13484286373302667
11,9,57,0.27962315141483945,0.13420831903462582
12,9,57,0.2831903578207358,0.13400506666771947
4,9,61,0.26451564943563516,0.14549402846504061
6,9,61,0.27156904314910024,0.14500650463290024
8,9,61,0.2786427555092197,0.14453929944741423
11,9,61,0.2892879295018766,0.14387309712166296
12,9,61,0.2928448447519457,0.14365955359892937
4,9,65,0.274278569175355,0.15525694820476044
6,9,65,0.2813104175967891,0.1547478790805891
8,9,65,0.28836311218071453,0.15425965611890907
11,9,65,0.29897770367283183,0.1535628712926182
12,9,65,0.30252466663939803,0.15333937548638168
4,9,69,0.2840617212243865,0.16504010025379195
6,9,69,0.2910727873233362,0.1645102488071362
8,9,69,0.29810518600746383,0.16400172994565837
11,9,69,0.3086902068976856,0.16327537451747198
12,9,69,0.3122275372594929,0.16304224610647658
4,10,10,0.14363659545649557,0.024614974485901026
6,10,10,0.15106071377047997,0.02449817525427997
8,10,10,0.1584914631603217,0.02438800709851624
11,10,10,0.16964854638479138,0.024233714004577744
12,10,10,0.17337020876068543,0.024184917607669082
4,10,14,0.15264031202982592,0.033618691059231376
6,10,14,0.1600269015624803,0.03346436304628031
8,10,14,0.16742197922640545,0.03331852316459999
11,10,14,0.17852867776450088,0.033113845384287244
12,10,14,0.18223430629017423,0.03304901513715788
4,10,18,0.1617952984310525,0.04277367746045796
6,10,18,0.16914605303683983,0.042583514520639826
8,10,18,0.1765069554047725,0.04240349934296703
11,10,18,0.18756520288121853,0.0421503705010049
12,10,18,0.1912553703786263,0.04207007922560996
4,10,22,0.17106489643339434,0.0520432754627998
6,10,22,0.17838148937096449,0.051818950854764484
8,10,22,0.18570971399742844,0.051606257935622984
11,10,22,0.19672147633565368,0.051306643955440046
12,10,22,0.20039677276029838,0.05121148160728203
4,10,26,0.1804251009506947,0.06140347998010015
6,10,26,0.1877091328716025,0.06114659435540251
8,10,26,0.1950061259178661,0.06090266985606063
11,10,26,0.2059733230932975,0.06055849071308386
12,10,26,0.20963432982028235,0.060449038667266
4,10,30,0.1898590938229351,0.07083747285234054
6,10,30,0.19711207290097152,0.07054953438477152
8,10,30,0.20437920727739783,0.07027575121559237
11,10,30,0.21530367831252467,0.06988884593231104
12,10,30,0.21895095612770873,0.06976566497469239
4,10,34,0.19935452518669658,0.08033290421610204
6,10,34,0.2065778617550683,0.08001532323886829
8,10,34,0.2138164294309897,0.07971297336918423
11,10,34,0.2246999178163375,0.07928508543612386
12,10,34,0.22833400147340357,0.07914871032038723
4,10,38,0.2089020050765807,0.08988038410598614
6,10,38,0.2160970131147271,0.08953447459852709
8,10,38,0.22330822435661338,0.08920476829480792
11,10,38,0.23415237378681586,0.08873754140660223
12,10,38,0.23777376994796948,0.08858847879495313
4,10,42,0.21849419888655072,0.09947257791595618
6,10,42,0.2256621007093615,0.09909956219316149
8,10,42,0.23284708674564583,0.09874363068384037
11,10,42,0.24365344220896956,0.09823860982875593
12,10,42,0.2472626291933303,0.09807733804031396
4,10,46,0.22812525239623238,0.10910363142563784
6,10,46,0.2352671847122891,0.1087046461960891
8,10,46,0.24242700202676123,0.10832354596495578
11,10,46,0.25319701364938635,0.10778218126917272
12,10,46,0.25679444215322633,0.10760915100020998
4,10,50,0.2377904092956324,0.11876878832503784
6,10,50,0.24490742968799664,0.11834489117179664
8,10,50,0.25204306498606494,0.11793960892425948
11,10,50,0.26277809321291984,0.1173632608327062
12,10,50,0.2663641875379871,0.11717889638497073
4,10,54,0.24748574730507955,0.128464126334485
6,10,54,0.2545788406453634,0.1280163021291634
8,10,54,0.2616912159782898,0.12758775991648436
11,10,54,0.27239253729852775,0.12697770491831412
12,10,54,0.2759676968238159,0.12678240567079954
4,10,58,0.2572079905736274,0.13818636960303288
6,10,58,0.2642780751241616,0.13771553660796162
8,10,58,0.2713680528962448,0.13726459683443937
11,10,58,0.28203686566833014,0.1366220332881165
12,10,58,0.28560146641217987,0.13641617525916352
4,10,62,0.2669543729126785,0.14793275194208394
6,10,62,0.2740023060045496,0.1474397674883496
8,10,62,0.2810706937221648,0.14696723766035935
11,10,62,0.2917081238515953,0.14629329147138165
12,10,62,0.29526252003558495,0.1460772288825686
4,10,66,0.2767225359346905,0.15770091496409594
6,10,66,0.28374911918229245,0.15718658066609245
8,10,66,0.29079667387953756,0.1566932178177321
11,10,66,0.30140378021761066,0.15598894783739703
12,10,66,0.30494830578196574,0.1557630146289494
4,10,70,0.28651045177655526,0.16748883080596072
6,10,70,0.29351643582882486,0.16695389731262486
8,10,70,0.30054386814756023,0.16644041208575477
11,10,70,0.3111216475475423,0.16570681516732866
12,10,70,0.31465661759083025,0.1654713264378139
4,10,74,0.2963163635233897,0.17729474255279515
6,10,74,0.30330245237259873,0.17673991385639873
8,10,74,0.31031043029878147,0.176206974236976
11,10,74,0.3208598223059012,0.17544498992568758
12,10,74,0.32438553443574675,0.1752002432827304
